Trade number,Instrument,Market_position,Qty,Entry_price,Exit_price,Entry_time,Exit_time,Entry_name,Exit_name,Profit,Cum_net_profit,Commission,MAE,MFE,Bars
928,NQ MAR25,Long,1,13695,13745.5,11/4/2020 10:39,11/4/2020 17:00,LongEntry,Exit on session close,"$1,005.82 ","$57,720.96 ",$4.18 ,"$1,045.00 ","$1,610.00 ",43
929,NQ MAR25,Short,1,13973,14018.5,11/5/2020 10:48,11/5/2020 14:42,ShortEntry,StopLoss,($914.18),"$56,806.78 ",$4.18 ,$950.00 ,"$1,325.00 ",27
930,NQ MAR25,Long,1,13926.25,14026,11/6/2020 10:39,11/6/2020 17:00,LongEntry,Exit on session close,"$1,990.82 ","$58,797.60 ",$4.18 ,$725.00 ,"$2,290.00 ",43
931,NQ MAR25,Short,1,14055.75,13778.25,11/9/2020 12:18,11/9/2020 17:00,ShortEntry,Exit on session close,"$5,545.82 ","$64,343.42 ",$4.18 ,$475.00 ,"$6,235.00 ",32
932,NQ MAR25,Short,1,13448,13495.5,11/10/2020 10:48,11/10/2020 11:06,ShortEntry,StopLoss,($954.18),"$63,389.24 ",$4.18 ,"$1,135.00 ",$260.00 ,3
933,NQ MAR25,Long,1,13795.75,13824.5,11/11/2020 12:18,11/11/2020 17:00,LongEntry,Exit on session close,$570.82 ,"$63,960.06 ",$4.18 ,$725.00 ,"$1,075.00 ",32
934,NQ MAR25,Short,1,13832,13734.5,11/12/2020 11:42,11/12/2020 13:39,ShortEntry,ProfitTarget,"$1,945.82 ","$65,905.88 ",$4.18 ,$315.00 ,"$2,070.00 ",14
935,NQ MAR25,Short,1,13797,13821.25,11/13/2020 14:06,11/13/2020 14:33,ShortEntry,StopLoss,($489.18),"$65,416.70 ",$4.18 ,$620.00 ,$360.00 ,4
936,NQ MAR25,Long,1,13952.25,13912,11/16/2020 11:24,11/16/2020 11:51,LongEntry,StopLoss,($809.18),"$64,607.52 ",$4.18 ,$855.00 ,$45.00 ,4
937,NQ MAR25,Long,1,13943.25,13917.75,11/17/2020 10:48,11/17/2020 11:33,LongEntry,StopLoss,($514.18),"$64,093.34 ",$4.18 ,$545.00 ,$500.00 ,6
938,NQ MAR25,Long,1,13905,13887.5,11/18/2020 11:15,11/18/2020 14:06,LongEntry,StopLoss,($354.18),"$63,739.16 ",$4.18 ,$485.00 ,"$1,085.00 ",20
939,NQ MAR25,Long,1,13870.75,13852.75,11/19/2020 11:06,11/19/2020 13:03,LongEntry,StopLoss,($364.18),"$63,374.98 ",$4.18 ,$560.00 ,$510.00 ,14
940,NQ MAR25,Long,1,13927.75,13905.75,11/20/2020 10:57,11/20/2020 12:00,LongEntry,StopLoss,($444.18),"$62,930.80 ",$4.18 ,$585.00 ,$385.00 ,8
941,NQ MAR25,Short,1,13815.75,13840.5,11/23/2020 10:39,11/23/2020 10:48,ShortEntry,StopLoss,($499.18),"$62,431.62 ",$4.18 ,$520.00 ,$170.00 ,2
942,NQ MAR25,Long,1,13940.75,13997,11/24/2020 11:15,11/24/2020 13:48,LongEntry,ProfitTarget,"$1,120.82 ","$63,552.44 ",$4.18 ,$235.00 ,"$1,210.00 ",18
943,NQ MAR25,Long,1,14053.25,14100.25,11/25/2020 12:36,11/25/2020 17:00,LongEntry,Exit on session close,$935.82 ,"$64,488.26 ",$4.18 ,$125.00 ,"$1,125.00 ",30
944,NQ MAR25,Short,1,14116.75,14095,11/26/2020 12:18,11/26/2020 12:36,ShortEntry,ProfitTarget,$430.82 ,"$64,919.08 ",$4.18 ,$50.00 ,$680.00 ,3
945,NQ MAR25,Long,1,14230.5,14212.5,11/27/2020 10:48,11/27/2020 11:33,LongEntry,StopLoss,($364.18),"$64,554.90 ",$4.18 ,$420.00 ,$135.00 ,6
946,NQ MAR25,Short,1,14139.25,14058.75,11/30/2020 10:39,11/30/2020 10:57,ShortEntry,ProfitTarget,"$1,605.82 ","$66,160.72 ",$4.18 ,$80.00 ,"$2,430.00 ",3
947,NQ MAR25,Short,1,14304,14341.75,12/1/2020 10:57,12/1/2020 11:15,ShortEntry,StopLoss,($759.18),"$65,401.54 ",$4.18 ,$785.00 ,$130.00 ,3
948,NQ MAR25,Long,1,14349.5,14393.75,12/2/2020 10:39,12/2/2020 17:00,LongEntry,Exit on session close,$880.82 ,"$66,282.36 ",$4.18 ,$380.00 ,"$1,085.00 ",43
949,NQ MAR25,Short,1,14432.75,14395.5,12/3/2020 11:06,12/3/2020 11:24,ShortEntry,ProfitTarget,$740.82 ,"$67,023.18 ",$4.18 ,$25.00 ,"$1,050.00 ",3
950,NQ MAR25,Long,1,14454,14435.5,12/4/2020 11:51,12/4/2020 14:15,LongEntry,StopLoss,($374.18),"$66,649.00 ",$4.18 ,$415.00 ,$210.00 ,17
951,NQ MAR25,Long,1,14521.5,14507.5,12/7/2020 10:39,12/7/2020 12:27,LongEntry,StopLoss,($284.18),"$66,364.82 ",$4.18 ,$370.00 ,$450.00 ,13
952,NQ MAR25,Long,1,14484.25,14545.75,12/8/2020 11:06,12/8/2020 13:21,LongEntry,ProfitTarget,"$1,225.82 ","$67,590.64 ",$4.18 ,$170.00 ,"$1,325.00 ",16
953,NQ MAR25,Short,1,14479,14415.5,12/9/2020 12:36,12/9/2020 13:03,ShortEntry,ProfitTarget,"$1,265.82 ","$68,856.46 ",$4.18 ,$115.00 ,"$1,820.00 ",4
954,NQ MAR25,Short,1,14311.75,14322,12/10/2020 12:09,12/10/2020 16:57,ShortEntry,Exit on session close,($209.18),"$68,647.28 ",$4.18 ,$990.00 ,$565.00 ,32
955,NQ MAR25,Short,1,14254.5,14178.5,12/11/2020 10:57,12/11/2020 12:36,ShortEntry,ProfitTarget,"$1,515.82 ","$70,163.10 ",$4.18 ,$160.00 ,"$1,565.00 ",12
956,NQ MAR25,Long,1,14452,14423.5,12/14/2020 14:15,12/14/2020 14:51,LongEntry,StopLoss,($574.18),"$69,588.92 ",$4.18 ,$730.00 ,$95.00 ,5
957,NQ MAR25,Short,1,14471.5,14432.5,12/15/2020 11:06,12/15/2020 11:24,ShortEntry,ProfitTarget,$775.82 ,"$70,364.74 ",$4.18 ,$35.00 ,"$1,340.00 ",3
958,NQ MAR25,Long,1,14586.5,14572.75,12/16/2020 12:09,12/16/2020 13:03,LongEntry,StopLoss,($279.18),"$70,085.56 ",$4.18 ,$525.00 ,$115.00 ,7
959,NQ MAR25,Short,1,14645.5,14661.75,12/17/2020 12:09,12/17/2020 13:03,ShortEntry,StopLoss,($329.18),"$69,756.38 ",$4.18 ,$380.00 ,$280.00 ,7
960,NQ MAR25,Short,1,14622,14557.75,12/18/2020 13:57,12/18/2020 15:36,ShortEntry,ProfitTarget,"$1,280.82 ","$71,037.20 ",$4.18 ,$90.00 ,"$1,440.00 ",12
961,NQ MAR25,Long,1,14453.5,14562.75,12/21/2020 11:24,12/21/2020 12:45,LongEntry,ProfitTarget,"$2,180.82 ","$73,218.02 ",$4.18 ,$280.00 ,"$2,255.00 ",10
962,NQ MAR25,Short,1,14563.75,14600.25,12/22/2020 12:00,12/22/2020 12:18,ShortEntry,StopLoss,($734.18),"$72,483.84 ",$4.18 ,$740.00 ,$100.00 ,3
963,NQ MAR25,Long,1,14660,14647.75,12/23/2020 13:57,12/23/2020 14:33,LongEntry,StopLoss,($249.18),"$72,234.66 ",$4.18 ,$420.00 ,$70.00 ,5
964,NQ MAR25,Long,1,14649.75,14624.25,12/24/2020 10:48,12/24/2020 11:06,LongEntry,StopLoss,($514.18),"$71,720.48 ",$4.18 ,$575.00 ,$65.00 ,3
965,NQ MAR25,Long,1,14730,14774.5,12/28/2020 10:57,12/28/2020 13:39,LongEntry,ProfitTarget,$885.82 ,"$72,606.30 ",$4.18 ,$15.00 ,$900.00 ,19
966,NQ MAR25,Long,1,14804.75,14798.5,12/29/2020 10:57,12/29/2020 11:33,LongEntry,StopLoss,($129.18),"$72,477.12 ",$4.18 ,$545.00 ,$335.00 ,5
967,NQ MAR25,Long,1,14799.75,14787.75,12/30/2020 11:51,12/30/2020 12:00,LongEntry,StopLoss,($244.18),"$72,232.94 ",$4.18 ,$365.00 ,$50.00 ,2
968,NQ MAR25,Short,1,14734.5,14752.5,12/31/2020 12:09,12/31/2020 12:27,ShortEntry,StopLoss,($364.18),"$71,868.76 ",$4.18 ,$365.00 ,$65.00 ,3
969,NQ MAR25,Short,1,14660.75,14569.25,1/4/2021 11:15,1/4/2021 12:09,ShortEntry,ProfitTarget,"$1,825.82 ","$73,694.58 ",$4.18 ,$180.00 ,"$1,860.00 ",7
970,NQ MAR25,Short,1,14640.25,14673.25,1/5/2021 11:33,1/5/2021 11:51,ShortEntry,StopLoss,($664.18),"$73,030.40 ",$4.18 ,$720.00 ,$105.00 ,3
971,NQ MAR25,Long,1,14633,14572.25,1/6/2021 10:39,1/6/2021 15:00,LongEntry,StopLoss,"($1,219.18)","$71,811.22 ",$4.18 ,"$1,245.00 ","$1,910.00 ",30
972,NQ MAR25,Long,1,14805.5,14858,1/7/2021 10:39,1/7/2021 17:00,LongEntry,Exit on session close,"$1,045.82 ","$72,857.04 ",$4.18 ,$85.00 ,"$1,720.00 ",43
973,NQ MAR25,Short,1,14890.25,14925.25,1/8/2021 13:57,1/8/2021 14:06,ShortEntry,StopLoss,($704.18),"$72,152.86 ",$4.18 ,$760.00 ,$0.00 ,2
974,NQ MAR25,Short,1,14882,14838.25,1/11/2021 13:57,1/11/2021 17:00,ShortEntry,Exit on session close,$870.82 ,"$73,023.68 ",$4.18 ,$410.00 ,"$1,555.00 ",21
975,NQ MAR25,Long,1,14773.25,14813.5,1/12/2021 13:03,1/12/2021 17:00,LongEntry,Exit on session close,$800.82 ,"$73,824.50 ",$4.18 ,$90.00 ,"$1,425.00 ",27
976,NQ MAR25,Long,1,14883.5,14905.5,1/13/2021 10:48,1/13/2021 17:00,LongEntry,Exit on session close,$435.82 ,"$74,260.32 ",$4.18 ,$255.00 ,"$1,040.00 ",42
977,NQ MAR25,Long,1,14949.5,14926.5,1/14/2021 11:06,1/14/2021 11:33,LongEntry,StopLoss,($464.18),"$73,796.14 ",$4.18 ,$485.00 ,$130.00 ,4
978,NQ MAR25,Short,1,14724.5,14751,1/15/2021 10:39,1/15/2021 10:48,ShortEntry,StopLoss,($534.18),"$73,261.96 ",$4.18 ,$755.00 ,$330.00 ,2
979,NQ MAR25,Long,1,14828.75,14898.25,1/19/2021 12:00,1/19/2021 13:21,LongEntry,ProfitTarget,"$1,385.82 ","$74,647.78 ",$4.18 ,$10.00 ,"$1,520.00 ",10
980,NQ MAR25,Long,1,15200.75,15222.75,1/20/2021 13:03,1/20/2021 17:00,LongEntry,Exit on session close,$435.82 ,"$75,083.60 ",$4.18 ,$125.00 ,"$1,175.00 ",27
981,NQ MAR25,Short,1,15267.75,15297.25,1/21/2021 12:36,1/21/2021 13:12,ShortEntry,StopLoss,($594.18),"$74,489.42 ",$4.18 ,$615.00 ,$190.00 ,5
982,NQ MAR25,Short,1,15259.75,15289.25,1/22/2021 10:48,1/22/2021 11:06,ShortEntry,StopLoss,($594.18),"$73,895.24 ",$4.18 ,$595.00 ,$85.00 ,3
983,NQ MAR25,Short,1,15353.5,15167.5,1/25/2021 11:06,1/25/2021 11:15,ShortEntry,ProfitTarget,"$3,715.82 ","$77,611.06 ",$4.18 ,$25.00 ,"$3,815.00 ",2
984,NQ MAR25,Long,1,15434.25,15403,1/26/2021 10:57,1/26/2021 12:00,LongEntry,StopLoss,($629.18),"$76,981.88 ",$4.18 ,$845.00 ,$625.00 ,8
985,NQ MAR25,Short,1,15227.75,15117,1/27/2021 11:33,1/27/2021 14:51,ShortEntry,ProfitTarget,"$2,210.82 ","$79,192.70 ",$4.18 ,$730.00 ,"$2,785.00 ",23
986,NQ MAR25,Long,1,15169,15314,1/28/2021 10:39,1/28/2021 13:12,LongEntry,ProfitTarget,"$2,895.82 ","$82,088.52 ",$4.18 ,$650.00 ,"$3,070.00 ",18
987,NQ MAR25,Short,1,14817.5,14852,1/29/2021 12:54,1/29/2021 13:57,ShortEntry,StopLoss,($694.18),"$81,394.34 ",$4.18 ,"$1,320.00 ","$1,120.00 ",8
988,NQ MAR25,Long,1,15014,15009,2/1/2021 10:39,2/1/2021 11:15,LongEntry,StopLoss,($104.18),"$81,290.16 ",$4.18 ,$800.00 ,"$1,015.00 ",5
989,NQ MAR25,Short,1,15403.75,15430.75,2/2/2021 15:27,2/2/2021 17:00,ShortEntry,Exit on session close,($544.18),"$80,745.98 ",$4.18 ,$770.00 ,"$1,265.00 ",11
990,NQ MAR25,Short,1,15329.25,15341,2/3/2021 10:39,2/3/2021 10:48,ShortEntry,StopLoss,($239.18),"$80,506.80 ",$4.18 ,$775.00 ,$115.00 ,2
991,NQ MAR25,Long,1,15402.25,15495.5,2/4/2021 12:36,2/4/2021 17:00,LongEntry,Exit on session close,"$1,860.82 ","$82,367.62 ",$4.18 ,$65.00 ,"$1,980.00 ",30
992,NQ MAR25,Long,1,15499.5,15488.5,2/5/2021 11:15,2/5/2021 11:42,LongEntry,StopLoss,($224.18),"$82,143.44 ",$4.18 ,$575.00 ,$45.00 ,4
993,NQ MAR25,Short,1,15546.5,15565.25,2/8/2021 11:42,2/8/2021 12:18,ShortEntry,StopLoss,($379.18),"$81,764.26 ",$4.18 ,$475.00 ,$360.00 ,5
994,NQ MAR25,Short,1,15619,15631.75,2/9/2021 11:24,2/9/2021 12:27,ShortEntry,StopLoss,($259.18),"$81,505.08 ",$4.18 ,$385.00 ,$380.00 ,8
995,NQ MAR25,Short,1,15541.75,15467,2/10/2021 10:39,2/10/2021 10:57,ShortEntry,ProfitTarget,"$1,490.82 ","$82,995.90 ",$4.18 ,$325.00 ,"$1,850.00 ",3
996,NQ MAR25,Long,1,15639,15640,2/11/2021 10:39,2/11/2021 10:48,LongEntry,StopLoss,$15.82 ,"$83,011.72 ",$4.18 ,$475.00 ,$170.00 ,2
997,NQ MAR25,Short,1,15666.5,15753.25,2/12/2021 12:54,2/12/2021 17:00,ShortEntry,Exit on session close,"($1,739.18)","$81,272.54 ",$4.18 ,"$1,735.00 ",$490.00 ,28
998,NQ MAR25,Short,1,15787.75,15794.5,2/15/2021 10:39,2/15/2021 10:48,ShortEntry,StopLoss,($139.18),"$81,133.36 ",$4.18 ,$180.00 ,$0.00 ,2
999,NQ MAR25,Short,1,15699,15733.75,2/16/2021 11:42,2/16/2021 11:51,ShortEntry,StopLoss,($699.18),"$80,434.18 ",$4.18 ,$760.00 ,$15.00 ,2
1000,NQ MAR25,Short,1,15535.25,15580.5,2/17/2021 10:39,2/17/2021 11:06,ShortEntry,StopLoss,($909.18),"$79,525.00 ",$4.18 ,"$1,000.00 ",$500.00 ,4
1001,NQ MAR25,Short,1,15428.25,15468.25,2/18/2021 10:39,2/18/2021 11:06,ShortEntry,StopLoss,($804.18),"$78,720.82 ",$4.18 ,$845.00 ,$555.00 ,4
1002,NQ MAR25,Short,1,15584.5,15528,2/19/2021 12:18,2/19/2021 12:54,ShortEntry,ProfitTarget,"$1,125.82 ","$79,846.64 ",$4.18 ,$150.00 ,"$1,585.00 ",5
1003,NQ MAR25,Short,1,15291.25,15153.75,2/22/2021 10:39,2/22/2021 17:00,ShortEntry,Exit on session close,"$2,745.82 ","$82,592.46 ",$4.18 ,$540.00 ,"$2,875.00 ",43
1004,NQ MAR25,Long,1,14957.75,14864.5,2/23/2021 10:39,2/23/2021 12:18,LongEntry,StopLoss,"($1,869.18)","$80,723.28 ",$4.18 ,"$1,960.00 ","$1,880.00 ",12
1005,NQ MAR25,Long,1,14989,15145.75,2/24/2021 10:48,2/24/2021 12:27,LongEntry,ProfitTarget,"$3,130.82 ","$83,854.10 ",$4.18 ,$320.00 ,"$3,345.00 ",12
1006,NQ MAR25,Short,1,15057,14921.5,2/25/2021 11:06,2/25/2021 12:09,ShortEntry,ProfitTarget,"$2,705.82 ","$86,559.92 ",$4.18 ,$885.00 ,"$2,805.00 ",8
1007,NQ MAR25,Long,1,14919,14833,2/26/2021 11:15,2/26/2021 11:33,LongEntry,StopLoss,"($1,724.18)","$84,835.74 ",$4.18 ,"$1,760.00 ",$220.00 ,3
1008,NQ MAR25,Long,1,15106.25,15204.5,3/1/2021 11:15,3/1/2021 15:00,LongEntry,ProfitTarget,"$1,960.82 ","$86,796.56 ",$4.18 ,$30.00 ,"$1,990.00 ",26
1009,NQ MAR25,Short,1,15090.5,15096,3/2/2021 10:48,3/2/2021 11:24,ShortEntry,StopLoss,($114.18),"$86,682.38 ",$4.18 ,$855.00 ,$500.00 ,5
1010,NQ MAR25,Short,1,14770,14610.75,3/3/2021 12:54,3/3/2021 14:42,ShortEntry,ProfitTarget,"$3,180.82 ","$89,863.20 ",$4.18 ,$630.00 ,"$3,245.00 ",13
1011,NQ MAR25,Long,1,14684,14627,3/4/2021 10:57,3/4/2021 11:06,LongEntry,StopLoss,"($1,144.18)","$88,719.02 ",$4.18 ,"$1,635.00 ",$0.00 ,2
1012,NQ MAR25,Short,1,14286.25,14360.75,3/5/2021 10:48,3/5/2021 12:36,ShortEntry,StopLoss,"($1,494.18)","$87,224.84 ",$4.18 ,"$1,810.00 ","$2,930.00 ",13
1013,NQ MAR25,Long,1,14600.25,14530.25,3/8/2021 10:48,3/8/2021 11:24,LongEntry,StopLoss,"($1,404.18)","$85,820.66 ",$4.18 ,"$1,490.00 ",$580.00 ,5
1014,NQ MAR25,Long,1,14683,14638,3/9/2021 10:39,3/9/2021 11:06,LongEntry,StopLoss,($904.18),"$84,916.48 ",$4.18 ,"$1,215.00 ",$150.00 ,4
1015,NQ MAR25,Short,1,14712,14758.5,3/10/2021 12:54,3/10/2021 15:00,ShortEntry,StopLoss,($934.18),"$83,982.30 ",$4.18 ,"$1,245.00 ","$1,190.00 ",15
1016,NQ MAR25,Long,1,14926.75,15046.25,3/11/2021 11:06,3/11/2021 13:21,LongEntry,ProfitTarget,"$2,385.82 ","$86,368.12 ",$4.18 ,$5.00 ,"$2,470.00 ",16
1017,NQ MAR25,Long,1,14768,14866.25,3/12/2021 11:42,3/12/2021 17:00,LongEntry,Exit on session close,"$1,960.82 ","$88,328.94 ",$4.18 ,$425.00 ,"$2,190.00 ",36
1018,NQ MAR25,Short,1,14837.25,14878.75,3/15/2021 11:51,3/15/2021 12:18,ShortEntry,StopLoss,($834.18),"$87,494.76 ",$4.18 ,$845.00 ,$40.00 ,4
1019,NQ MAR25,Short,1,15184.5,15142.5,3/16/2021 12:09,3/16/2021 12:45,ShortEntry,ProfitTarget,$835.82 ,"$88,330.58 ",$4.18 ,$235.00 ,"$1,510.00 ",5
1020,NQ MAR25,Long,1,14987.5,14947,3/17/2021 10:39,3/17/2021 10:57,LongEntry,StopLoss,($814.18),"$87,516.40 ",$4.18 ,"$1,000.00 ",$510.00 ,3
1021,NQ MAR25,Short,1,14869.25,14909.25,3/18/2021 13:03,3/18/2021 14:06,ShortEntry,StopLoss,($804.18),"$86,712.22 ",$4.18 ,$985.00 ,$670.00 ,8
1022,NQ MAR25,Long,1,14783.75,14765.25,3/19/2021 12:09,3/19/2021 17:00,LongEntry,Exit on session close,($374.18),"$86,338.04 ",$4.18 ,$420.00 ,$945.00 ,33
1023,NQ MAR25,Long,1,15054,15001.5,3/22/2021 12:27,3/22/2021 17:00,LongEntry,Exit on session close,"($1,054.18)","$85,283.86 ",$4.18 ,"$1,050.00 ",$855.00 ,31
1024,NQ MAR25,Short,1,15021,15053.75,3/23/2021 10:57,3/23/2021 11:06,ShortEntry,StopLoss,($659.18),"$84,624.68 ",$4.18 ,$670.00 ,$25.00 ,2
1025,NQ MAR25,Long,1,14951.25,14911.75,3/24/2021 11:06,3/24/2021 12:00,LongEntry,StopLoss,($794.18),"$83,830.50 ",$4.18 ,$810.00 ,$740.00 ,7
1026,NQ MAR25,Short,1,14673,14628.25,3/25/2021 10:48,3/25/2021 11:42,ShortEntry,ProfitTarget,$890.82 ,"$84,721.32 ",$4.18 ,$255.00 ,"$2,470.00 ",7
1027,NQ MAR25,Long,1,14779,14737.25,3/26/2021 12:09,3/26/2021 13:57,LongEntry,StopLoss,($839.18),"$83,882.14 ",$4.18 ,$890.00 ,$660.00 ,13
1028,NQ MAR25,Short,1,14790.75,14814.75,3/29/2021 11:24,3/29/2021 11:51,ShortEntry,StopLoss,($484.18),"$83,397.96 ",$4.18 ,$890.00 ,$410.00 ,4
1029,NQ MAR25,Short,1,14795.25,14833.75,3/30/2021 12:18,3/30/2021 15:09,ShortEntry,StopLoss,($774.18),"$82,623.78 ",$4.18 ,$870.00 ,$600.00 ,20
1030,NQ MAR25,Long,1,15014.75,15073.25,3/31/2021 10:39,3/31/2021 12:36,LongEntry,ProfitTarget,"$1,165.82 ","$83,789.60 ",$4.18 ,$5.00 ,"$1,270.00 ",14
1031,NQ MAR25,Short,1,15202,15219,4/1/2021 13:39,4/1/2021 13:57,ShortEntry,StopLoss,($344.18),"$83,445.42 ",$4.18 ,$585.00 ,$20.00 ,3
1032,NQ MAR25,Long,1,15453.75,15508.5,4/5/2021 10:39,4/5/2021 12:36,LongEntry,ProfitTarget,"$1,090.82 ","$84,536.24 ",$4.18 ,$145.00 ,"$1,160.00 ",14
1033,NQ MAR25,Short,1,15555.5,15495.5,4/6/2021 12:36,4/6/2021 13:39,ShortEntry,ProfitTarget,"$1,195.82 ","$85,732.06 ",$4.18 ,$320.00 ,"$1,395.00 ",8
1034,NQ MAR25,Long,1,15555.75,15538.5,4/7/2021 10:39,4/7/2021 11:06,LongEntry,StopLoss,($349.18),"$85,382.88 ",$4.18 ,$495.00 ,$90.00 ,4
1035,NQ MAR25,Long,1,15681.25,15728.25,4/8/2021 14:33,4/8/2021 17:00,LongEntry,Exit on session close,$935.82 ,"$86,318.70 ",$4.18 ,$305.00 ,$965.00 ,17
1036,NQ MAR25,Long,1,15706.25,15750.5,4/9/2021 12:09,4/9/2021 17:00,LongEntry,Exit on session close,$880.82 ,"$87,199.52 ",$4.18 ,$310.00 ,"$1,465.00 ",33
1037,NQ MAR25,Long,1,15763.5,15737,4/12/2021 13:21,4/12/2021 13:48,LongEntry,StopLoss,($534.18),"$86,665.34 ",$4.18 ,$550.00 ,$35.00 ,4
1038,NQ MAR25,Long,1,15852.75,15924.25,4/13/2021 12:36,4/13/2021 15:27,LongEntry,ProfitTarget,"$1,425.82 ","$88,091.16 ",$4.18 ,$265.00 ,"$1,500.00 ",20
1039,NQ MAR25,Short,1,15802.5,15829.25,4/14/2021 11:33,4/14/2021 11:51,ShortEntry,StopLoss,($539.18),"$87,551.98 ",$4.18 ,$570.00 ,$170.00 ,3
1040,NQ MAR25,Long,1,15933.75,15909.25,4/15/2021 10:48,4/15/2021 11:42,LongEntry,StopLoss,($494.18),"$87,057.80 ",$4.18 ,$585.00 ,$365.00 ,7
1041,NQ MAR25,Long,1,15969.5,15941,4/16/2021 12:36,4/16/2021 14:06,LongEntry,StopLoss,($574.18),"$86,483.62 ",$4.18 ,$615.00 ,$140.00 ,11
1042,NQ MAR25,Short,1,15823.5,15833.75,4/19/2021 12:00,4/19/2021 17:00,ShortEntry,Exit on session close,($209.18),"$86,274.44 ",$4.18 ,$480.00 ,"$1,255.00 ",34
1043,NQ MAR25,Short,1,15749.25,15686.75,4/20/2021 11:06,4/20/2021 11:51,ShortEntry,ProfitTarget,"$1,245.82 ","$87,520.26 ",$4.18 ,$280.00 ,"$1,805.00 ",6
1044,NQ MAR25,Long,1,15784,15831,4/21/2021 11:33,4/21/2021 17:00,LongEntry,Exit on session close,$935.82 ,"$88,456.08 ",$4.18 ,$230.00 ,"$1,645.00 ",37
1045,NQ MAR25,Long,1,15865,15856.5,4/22/2021 10:48,4/22/2021 11:33,LongEntry,StopLoss,($174.18),"$88,281.90 ",$4.18 ,$475.00 ,$390.00 ,6
1046,NQ MAR25,Long,1,15810,15871.75,4/23/2021 11:15,4/23/2021 12:00,LongEntry,ProfitTarget,"$1,230.82 ","$89,512.72 ",$4.18 ,$130.00 ,"$1,350.00 ",6
1047,NQ MAR25,Long,1,15893.5,15942.25,4/26/2021 10:39,4/26/2021 14:24,LongEntry,ProfitTarget,$970.82 ,"$90,483.54 ",$4.18 ,$185.00 ,"$1,065.00 ",26
1048,NQ MAR25,Long,1,15907.5,15883.25,4/27/2021 12:18,4/27/2021 14:15,LongEntry,StopLoss,($489.18),"$89,994.36 ",$4.18 ,$570.00 ,$325.00 ,14
1049,NQ MAR25,Short,1,15860.5,15858.25,4/28/2021 11:06,4/28/2021 14:15,ShortEntry,StopLoss,$40.82 ,"$90,035.18 ",$4.18 ,$525.00 ,$855.00 ,22
1050,NQ MAR25,Short,1,15849.25,15769.5,4/29/2021 11:51,4/29/2021 12:18,ShortEntry,ProfitTarget,"$1,590.82 ","$91,626.00 ",$4.18 ,$225.00 ,"$1,820.00 ",4
1051,NQ MAR25,Short,1,15831.75,15805.25,4/30/2021 11:15,4/30/2021 17:00,ShortEntry,Exit on session close,$525.82 ,"$92,151.82 ",$4.18 ,$550.00 ,"$1,340.00 ",39
1052,NQ MAR25,Short,1,15775.75,15725,5/3/2021 11:15,5/3/2021 17:00,ShortEntry,Exit on session close,"$1,010.82 ","$93,162.64 ",$4.18 ,$200.00 ,"$1,280.00 ",39
1053,NQ MAR25,Short,1,15423.75,15341.75,5/4/2021 11:06,5/4/2021 12:09,ShortEntry,ProfitTarget,"$1,635.82 ","$94,798.46 ",$4.18 ,$265.00 ,"$2,065.00 ",8
1054,NQ MAR25,Short,1,15529.25,15438.5,5/5/2021 12:45,5/5/2021 15:27,ShortEntry,ProfitTarget,"$1,810.82 ","$96,609.28 ",$4.18 ,$165.00 ,"$1,850.00 ",19
1055,NQ MAR25,Short,1,15358.5,15403.75,5/6/2021 10:39,5/6/2021 10:48,ShortEntry,StopLoss,($909.18),"$95,700.10 ",$4.18 ,"$1,095.00 ",$140.00 ,2
1056,NQ MAR25,Long,1,15718.75,15673.5,5/7/2021 10:39,5/7/2021 12:45,LongEntry,StopLoss,($909.18),"$94,790.92 ",$4.18 ,$920.00 ,$450.00 ,15
1057,NQ MAR25,Long,1,15461.75,15430.25,5/10/2021 12:18,5/10/2021 13:12,LongEntry,StopLoss,($634.18),"$94,156.74 ",$4.18 ,$730.00 ,$425.00 ,7
1058,NQ MAR25,Long,1,15236.25,15256.5,5/11/2021 11:51,5/11/2021 17:00,LongEntry,Exit on session close,$400.82 ,"$94,557.56 ",$4.18 ,$975.00 ,"$1,585.00 ",35
1059,NQ MAR25,Short,1,14984.75,15029.25,5/12/2021 11:06,5/12/2021 11:33,ShortEntry,StopLoss,($894.18),"$93,663.38 ",$4.18 ,"$1,260.00 ",$120.00 ,4
1060,NQ MAR25,Short,1,15063.75,14938.5,5/13/2021 11:33,5/13/2021 13:48,ShortEntry,ProfitTarget,"$2,500.82 ","$96,164.20 ",$4.18 ,$460.00 ,"$2,535.00 ",16
1061,NQ MAR25,Long,1,15241.5,15327,5/14/2021 10:48,5/14/2021 14:42,LongEntry,ProfitTarget,"$1,705.82 ","$97,870.02 ",$4.18 ,$315.00 ,"$1,745.00 ",27
1062,NQ MAR25,Short,1,15205.75,15252,5/17/2021 11:24,5/17/2021 17:00,ShortEntry,Exit on session close,($929.18),"$96,940.84 ",$4.18 ,"$1,015.00 ","$1,665.00 ",38
1063,NQ MAR25,Long,1,15326.75,15287.75,5/18/2021 10:48,5/18/2021 11:42,LongEntry,StopLoss,($784.18),"$96,156.66 ",$4.18 ,$780.00 ,$190.00 ,7
1064,NQ MAR25,Long,1,14997,15107,5/19/2021 10:48,5/19/2021 13:12,LongEntry,ProfitTarget,"$2,195.82 ","$98,352.48 ",$4.18 ,$265.00 ,"$2,420.00 ",17
